#HMM - Genes
#command line: python3 /Users/jenniferstiens/anaconda3/envs/python38/bin/transit hmm output/B1_insertions.wig,output/D1_insertions.wig ref_seqs/Mbovis_LT708304.prot_table output/transit/hmm_neg_exp1.txt
#summary of gene calls: ES=508, GD=223, NE=3276, GA=28, N/A=10
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
MB0906	NA	PROBABLE TRANSMEMBRANE PROTEIN	2	0	0	2	0	0.5000	1.00	NE
MB0907c	NA	CONSERVED HYPOTHETICAL PROTEIN	7	0	0	7	0	0.0000	0.00	NE
MB0908c	serC	POSSIBLE PHOSPHOSERINE AMINOTRANSFERASE SERC (PSAT)	13	0	0	13	0	0.1538	164.50	NE
MB0909	NA	Putative transmembrane protein	15	0	0	15	0	0.5333	121.38	NE
MB0910	fprB	PROBABLE NADPH:ADRENODOXIN OXIDOREDUCTASE FPRB (ADRENODOXIN REDUCTASE) (AR) (FERREDOXIN-NADP(+) REDUCTASE)	26	0	0	26	0	0.4231	423.27	NE
MB0911c	NA	Glyoxalase/bleomycin resistance protein/dioxygenase	5	0	0	5	0	0.0000	0.00	NE
MB0912	NA	PROBABLE EXPORTED PROTEIN	31	0	0	31	0	0.5161	612.00	NE
MB0913c	citA	PROBABLE CITRATE SYNTHASE II CITA	13	0	0	13	0	0.5385	180.29	NE
MB0914c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY)	48	0	0	48	0	0.6667	356.66	NE
MB0915c	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN	25	0	0	25	0	0.5200	550.46	NE
MB0916	NA	PROBABLE MONOOXYGENASE	43	17	0	26	0	0.2093	52.44	NE
MB0917c	NA	possible s-adenosylmethionine-dependent methyltransferase	25	0	0	25	0	0.2400	412.33	NE
MB0918	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY LUXR-FAMILY)	18	0	0	18	0	0.2222	336.25	NE
MB0919	NA	possible triacylglycerol synthase (diacylglycerol acyltransferase)	29	0	0	29	0	0.6207	211.50	NE
MB0920	gltA2	PROBABLE CITRATE SYNTHASE I GLTA2	29	0	0	29	0	0.3103	101.00	NE
MB0921c	NA	PROBABLE OXIDOREDUCTASE	21	0	0	21	0	0.4762	292.60	NE
MB0922c	NA	CONSERVED HYPOTHETICAL PROTEIN	2	0	0	2	0	1.0000	46.00	NE
MB0923	ompA	outer membrane protein a ompa	20	0	0	20	0	0.5000	72.70	NE
MB0924	NA	POSSIBLE MEMBRANE PROTEIN	2	0	0	2	0	1.0000	20.50	NE
MB0925	NA	POSSIBLE CONSERVED EXPORTED OR MEMBRANE PROTEIN	9	0	0	9	0	0.8889	97.88	NE
MB0926c	prrB	TWO COMPONENT SENSOR HISTIDINE KINASE PRRB	15	0	0	15	0	0.2000	89.33	NE
MB0927c	prrA	TWO COMPONENT RESPONSE TRANSCRIPTIONAL REGULATORY PROTEIN PRRA	10	0	9	1	0	0.1000	25.00	GD
MB0928c	accD3	PUTATIVE ACETYL-COENZYME A CARBOXYLASE CARBOXYL TRANSFERASE (SUBUNIT BETA) ACCD3 (ACCASE BETA CHAIN)	25	0	25	0	0	0.2400	27.83	GD
MB0929	echA6	POSSIBLE ENOYL-COA HYDRATASE ECHA6 (ENOYL HYDRASE) (UNSATURATED ACYL-COA HYDRATASE) (CROTONASE)	10	0	0	10	0	0.3000	93.00	NE
MB0930	NA	Outer membrane protein romA	17	0	7	10	0	0.4706	395.75	NE
MB0931	NA	Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily / DUF3471 domain	38	0	31	7	0	0.2105	172.25	GD
MB0932	ctpE	PROBABLE METAL CATION TRANSPORTER ATPASE P-TYPE CTPE	31	0	0	31	0	0.4194	200.15	NE
MB0933	NA	Antitoxin Rv0909	3	0	0	3	0	1.0000	192.67	NE
MB0934	NA	Toxin Rv0910	7	0	0	7	0	0.4286	299.67	NE
MB0935	NA	Putative hydroxylase	16	0	0	16	0	0.4375	485.86	NE
MB0936	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	5	0	0	5	0	0.8000	143.00	NE
MB0937c	NA	POSSIBLE DIOXYGENASE	41	0	21	20	0	0.3171	52.69	GD
MB0938c	NA	POSSIBLE LIPID CARRIER PROTEIN OR KETO ACYL-COA THIOLASE	17	0	0	17	0	0.4118	143.43	NE
MB0939c	PPE14	ppe family protein ppe14	20	0	0	20	0	0.4000	261.50	NE
MB0940c	PE7	pe family protein pe7	6	0	0	6	0	0.6667	147.25	NE
MB0941	betP	POSSIBLE GLYCINE BETAINE TRANSPORT INTEGRAL MEMBRANE PROTEIN BETP	42	0	0	42	0	0.5714	268.88	NE
MB0942	NA	link to N-acetyltransferase activity	7	0	0	7	0	0.4286	17.33	NE
MB0943	NA	gcn5-related n-acetyltransferase	10	0	0	10	0	0.9000	176.89	NE
ARGT	NA	tRNA-Arg	3	0	0	3	0	0.0000	0.00	NE
MB0944c	NA	probable transposase	22	0	0	22	0	0.4545	218.70	NE
MB0945	NA	POSSIBLE RESOLVASE	7	0	0	7	0	0.7143	68.80	NE
MB0946	NA	possible transposase	18	0	0	18	0	0.6111	221.45	NE
MB0947c	NA	Phage-related replication protein	22	0	0	22	0	0.5455	231.75	NE
MB0948c	mntH	conserved protein	39	0	0	39	0	0.5897	252.22	NE
MB0949c	NA	Oxidoreductase	21	0	0	21	0	0.5714	374.50	NE
MB0950c	NA	probable short-chain type dehydrogenase/reductase	6	0	0	6	0	0.8333	164.20	NE
MB0951	pstS3	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS3 (PBP-3) (PSTS3) (PHOS1)	22	0	9	13	0	0.2273	494.60	NE
MB0952	pstC2	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTC2	17	0	13	4	0	0.2353	40.75	GD
MB0953	pstA1	PROBABLE PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTA1	16	0	0	16	0	0.3750	103.00	NE
MB0954c	pknDb	TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE D PKNDb [SECOND PART](PROTEIN KINASE D) (STPK D)	24	0	0	24	0	0.7500	392.00	NE
MB0955c	pknDa	TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE D PKNDa [FIRST PART] (PROTEIN KINASE D) (STPK D)	22	0	0	22	0	0.5909	546.31	NE
MB0956c	pstS2	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS2 (PBP-2) (PSTS2)	25	0	0	25	0	0.6800	184.06	NE
MB0957	pstBa	PHOSPHATE-TRANSPORT PROTEIN ABC TRANSPORTER PSTBa [FIRST PART]	3	0	0	3	0	0.6667	112.50	NE
MB0958	pstBb	PHOSPHATE-TRANSPORT PROTEIN ABC TRANSPORTER PSTBb [SECOND PART]	7	0	0	7	0	0.2857	19.50	NE
MB0959	pstS1	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS1 (PBP-1) (PSTS1)	22	0	0	22	0	0.8182	150.83	NE
MB0960	pstC1	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTC1	12	0	0	12	0	0.7500	1069.44	NE
MB0961	pstA2	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTA2	20	0	0	20	0	0.4500	99.22	NE
MB0962c	mku	dna end-binding protein, mku	12	0	0	12	0	0.5000	33.17	NE
MB0963	ligd	atp dependent dna ligase ligd (atp dependent polydeoxyribonucleotide synthase) (thermostable dna ligase) (atp dependent polynucleotide ligase) (sealase) (dna repair enzyme) (dna joinase)	43	0	0	43	0	0.2093	144.56	NE
MB0964	NA	POSSIBLE BIFUNCTIONAL ENZYME: 2-HYDROXYHEPTA-2,4-DIENE-1,7-DIOATE ISOMERASE (HHDD ISOMERASE) + CYCLASE/DEHYDRASE	32	0	0	32	0	0.3125	108.40	NE
MB0965c	NA	POSSIBLE OXIDOREDUCTASE	16	0	0	16	0	0.2500	84.25	NE
MB0966c	NA	Protein serine/threonine kinase	9	0	0	9	0	0.8889	217.88	NE
MB0967	NA	HYPOTHETICAL PROTEIN	8	0	0	8	0	0.3750	144.00	NE
MB0968c	NA	PROBABLE MONOOXYGENASE	17	0	0	17	0	0.4706	402.62	NE
MB0969	NA	POSSIBLE FORMAMIDOPYRIMIDINE-DNA GLYCOSYLASE (FAPY-DNA GLYCOSYLASE)	9	0	0	9	0	0.3333	1126.33	NE
MB0970	NA	probable short-chain type dehydrogenase/reductase	8	1	0	7	0	0.1250	439.00	NE
MB0971c	pgi	PROBABLE GLUCOSE-6-PHOSPHATE ISOMERASE PGI (GPI) (PHOSPHOGLUCOSE ISOMERASE) (PHOSPHOHEXOSE ISOMERASE) (PHI)	20	20	0	0	0	0.1500	2.00	ES
MB0972c	NA	probable mycolyl transferase, pseudogene	10	0	0	10	0	0.7000	504.86	NE
MB0973c	NA	chorismate mutase	7	0	0	7	0	0.2857	24.50	NE
MB0974	uvrD1	probable atp-dependent dna helicase ii uvrd1	45	0	0	45	0	0.3111	106.00	NE
MB0975c	NA	Phage peptidoglycan binding endopeptidase	21	0	0	21	0	0.5714	113.50	NE
MB0976	sucC	PROBABLE SUCCINYL-COA SYNTHETASE (BETA CHAIN) SUCC (SCS-BETA)	16	16	0	0	0	0.0000	0.00	ES
MB0977	sucD	PROBABLE SUCCINYL-COA SYNTHETASE (ALPHA CHAIN) SUCD (SCS-ALPHA)	12	12	0	0	0	0.0000	0.00	ES
MB0978c	NA	POSSIBLE OXIDOREDUCTASE	14	0	0	14	0	0.7857	343.18	NE
MB0979	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	29	0	0	29	0	0.4138	170.33	NE
MB0980	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	19	0	19	0	0	0.0000	0.00	GD
MB0981	purN	PROBABLE 5'-PHOSPHORIBOSYLGLYCINAMIDE FORMYLTRANSFERASE PURN (GART) (GAR TRANSFORMYLASE) (5'-PHOSPHORIBOSYLGLYCINAMIDE TRANSFORMYLASE)	15	0	13	2	0	0.1333	124.00	GD
MB0982	purH	PROBABLE BIFUNCTIONAL PURINE BIOSYNTHESIS PROTEIN PURH: PHOSPHORIBOSYLAMINOIMIDAZOLECARBOXAMIDE FORMYLTRANSFERASE (AICAR TRANSFORMYLASE) (5'-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE-4-CARBOXAMIDE FORMYLTRANSFERASE) + INOSINEMONOPHOSPHATE CYCLOHYDROLASE (IMP CYCLOHYDROLASE) (INOSINICASE) (IMP SYNTHETASE) (ATIC)	24	24	0	0	0	0.0000	0.00	ES
MB0983	NA	POSSIBLE MAGNESIUM CHELATASE	16	1	0	15	0	0.4375	41.71	NE
MB0984	NA	FIG019045: long form Mg-chelase associated protein with vWA domain	20	0	0	20	0	0.3000	56.00	NE
MB0984A	vapB9	Possible antitoxin VapB9	3	0	0	3	0	0.6667	199.00	NE
MB0985	vapc9	possible toxin vapc9	7	0	0	7	0	0.7143	532.60	NE
MB0986	NA	PROBABLE INTEGRAL MEMBRANE PROTEIN	7	0	0	7	0	0.5714	44.75	NE
MB0987c	lprP	POSSIBLE LIPOPROTEIN LPRP	15	0	0	15	0	0.7333	442.82	NE
MB0988c	NA	CONSERVED HYPOTHETICAL PROTEIN	11	0	0	11	0	0.9091	74.70	NE
MB0989c	NA	HYPOTHETICAL PROTEIN	5	0	0	5	0	0.8000	134.50	NE
MB0990c	NA	CONSERVED HYPOTHETICAL PROTEIN	7	0	0	7	0	1.0000	222.86	NE
MB0991c	NA	conserved protein	10	0	0	10	0	0.2000	10.50	NE
MB0992	csor	copper-sensitive operon repressor csor	1	0	0	1	0	1.0000	8.00	NE
MB0993	NA	conserved protein	6	0	0	6	0	0.5000	289.00	NE
MB0994	ctpV	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE CTPV	22	0	0	22	0	0.5909	660.62	NE
MB0995	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	12	0	0	12	0	0.5000	112.17	NE
MB0996c	echA7	PROBABLE ENOYL-COA HYDRATASE ECHA7 (ENOYL HYDRASE) (UNSATURATED ACYL-COA HYDRATASE) (CROTONASE)	7	0	0	7	0	0.4286	93.67	NE
MB0997c	fadE12	acyl-coa dehydrogenase fade12	18	0	1	17	0	0.3889	100.71	NE
MB0998c	accA2	PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA2: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP)	25	0	25	0	0	0.1200	33.00	GD
MB0999c	accD2	PROBABLE ACETYL-/PROPIONYL-COA CARBOXYLASE (BETA SUBUNIT) ACCD2	20	0	16	4	0	0.2000	395.50	GD
MB1000c	fadE13	PROBABLE ACYL-COA DEHYDROGENASE FADE13	19	0	0	19	0	0.6316	208.33	NE
MB1001c	NA	Terpene utilization protein AtuA	20	0	0	20	0	0.4500	212.33	NE
MB1002	PE_PGRS16	pe-pgrs family protein pe_pgrs16	32	0	0	32	0	0.6875	546.91	NE
MB1003c	PE_PGRS17	pe-pgrs family protein pe_pgrs17	9	0	0	9	0	0.7778	683.29	NE
MB1004c	NA	HYPOTHETICAL PROTEIN	2	0	0	2	0	0.5000	6.00	NE
MB1005	rpmF	50s ribosomal protein l32 rpmf	2	0	0	2	0	0.0000	0.00	NE
MB1006c	PE_PGRS18	pe-pgrs family protein pe_pgrs18	18	0	0	18	0	0.5556	985.80	NE
MB1007	mprA	Mycobacterial persistence regulator MRPA (two component response transcriptional regulatory protein)	11	0	0	11	0	0.9091	214.50	NE
MB1008	mprB	two component sensor kinase mprb	23	22	0	1	0	0.0435	1441.00	ES
MB1009	pepd	probable serine protease pepd (serine proteinase) (mtb32b)	19	0	0	19	0	0.5789	168.91	NE
MB1010	moaB2	POSSIBLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB2 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD)	5	0	0	5	0	0.4000	196.50	NE
MB1011c	mscL	POSSIBLE LARGE-CONDUCTANCE ION MECHANOSENSITIVE CHANNEL MSCL	10	0	0	10	0	0.6000	310.33	NE
MB1012	NA	PROBABLE ADHESION COMPONENT TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER	25	14	0	11	0	0.2800	149.71	ES
MB1013	NA	PROBABLE ADHESION COMPONENT TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER	46	0	0	46	0	0.2174	107.00	NE
MB1014	NA	PROBABLE ADHESION COMPONENT TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER	49	0	23	25	1	0.1837	199.22	NE
MB1015	NA	POSSIBLE CONSERVED EXPORTED PROTEIN	40	0	40	0	0	0.1250	21.00	GD
MB1016c	grcC2	PROBABLE POLYPRENYL-DIPHOSPHATE SYNTHASE GRCC2 (POLYPRENYL PYROPHOSPHATE SYNTHETASE)	19	0	0	19	0	0.6316	199.83	NE
MB1017c	NA	Heat shock protein 22.5 (Hsp22.5)	8	0	0	8	0	0.5000	323.50	NE
MB1018c	NA	conserved serine rich protein	3	0	0	3	0	1.0000	252.33	NE
MB1019c	NA	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	6	0	0	6	0	0.8333	713.00	NE
MB1020	galU	utp--glucose-1-phosphate uridylyltransferase galu (udp-glucose pyrophosphorylase) (udpgp) (alpha-d-glucosyl-1-phosphate uridylyltransferase) (uridine diphosphoglucose pyrophosphorylase)	15	14	0	1	0	0.0667	796.00	ES
MB1021	moeA1	PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA1	14	0	0	14	0	0.6429	143.33	NE
MB1022	rimJ	ribosomal-protein-alanine acetyltransferase rimj (acetylating enzyme for n-terminal of ribosomal protein s5)	6	0	0	6	0	0.8333	74.20	NE
MB1023	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	18	0	0	18	0	0.6111	174.36	NE
ALAV	NA	tRNA-Ala	4	0	0	4	0	0.2500	9.00	NE
MB1023A	NA	NA	6	0	0	6	0	0.5000	187.67	NE
MB1024	NA	HYPOTHETICAL PROTEIN	7	0	0	7	0	0.8571	63.33	NE
MB1025	NA	Protein lysine acetyltransferase Pat (EC 2.3.1.-), Mycobacterial type	13	0	0	13	0	0.3846	1155.20	NE
MB1026	NA	unknown protein	11	0	0	11	0	0.9091	45.20	NE
MB1027c	NA	Alkylated DNA repair protein AlkB	9	0	0	9	0	0.6667	765.50	NE
MB1028	arcA	PROBABLE ARGININE DEIMINASE ARCA (ADI) (AD) (ARGININE DIHYDROLASE)	21	0	0	21	0	0.7619	139.69	NE
MB1029c	NA	CONSERVED MEMBRANE PROTEIN	24	0	0	24	0	0.7083	152.12	NE
MB1030	rsmI	16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)	9	0	0	9	0	0.5556	97.60	NE
MB1031c	NA	PROBABLE MEMBRANE PROTEIN	13	0	0	13	0	0.4615	611.50	NE
MB1032c	pabB	Probable para-aminobenzoate synthase component I PABD	25	0	0	25	0	0.4000	141.80	NE
MB1033	NA	unknown protein	42	0	0	42	0	0.5952	254.92	NE
MB1034c	metS	methionyl-trna synthetase mets (metrs) (methionine--trna ligase)	31	31	0	0	0	0.0000	0.00	ES
MB1035	tatD	Probable deoxyribonuclease TatD (YjjV protein)	13	0	0	13	0	0.6154	748.75	NE
MB1036	rpfB	Probable resuscitation-promoting factor rpfB	13	0	0	13	0	0.6154	136.12	NE
MB1037	ksgA	PROBABLE DIMETHYLADENOSINE TRANSFERASE KSGA (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase) (16S rRNA dimethylase) (High level kasugamycin resistance protein ksgA) (Kasugamycin dimethyltransferase)	13	0	0	13	0	0.3846	437.40	NE
MB1038	ispE	Probable 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase ISPE (CMK) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	13	13	0	0	0	0.0000	0.00	ES
MB1040	NA	HYPOTHETICAL PROTEIN	6	2	0	4	0	0.3333	494.00	NE
MB1041	pks16	PUTATIVE POLYKETIDE SYNTHASE PKS16	22	0	0	22	0	0.5909	259.23	NE
MB1042c	pth	PROBABLE PEPTIDYL-TRNA HYDROLASE PTH	12	12	0	0	0	0.0000	0.00	ES
MB1043c	rplY	50s ribosomal protein l25 rply	11	11	0	0	0	0.0909	2.00	ES
MB1044c	lpqT	probable conserved lipoprotein lpqt	11	1	0	10	0	0.4545	135.40	NE
MB1045c	prsA	PROBABLE RIBOSE-PHOSPHATE PYROPHOSPHOKINASE PRSA (Phosphoribosyl pyrophosphate synthetase) (PRPP synthetase)	13	0	0	13	0	0.0769	538.00	NE
MB1046c	glmU	Probable UDP-N-acetylglucosamine pyrophosphorylase glmU	24	24	0	0	0	0.0000	0.00	ES
GLNT	NA	tRNA-Gln	1	1	0	0	0	0.0000	0.00	ES
MB1047	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)	9	0	0	9	0	0.6667	142.83	NE
MB1048	mfd	PROBABLE TRANSCRIPTION-REPAIR COUPLING FACTOR MFD (TRCF)	40	0	0	40	0	0.7000	433.46	NE
MB1049	mazG	Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)	14	0	0	14	0	0.2143	197.33	NE
MB1050	lpqU	probable conserved lipoprotein lpqu	15	2	0	13	0	0.4000	374.83	NE
MB1051	eno	PROBABLE ENOLASE ENO	16	16	0	0	0	0.0000	0.00	ES
MB1052	NA	possible conserved membrane protein	8	8	0	0	0	0.0000	0.00	ES
MB1053	NA	FIG004853: possible toxin to DivIC	7	7	0	0	0	0.0000	0.00	ES
MB1054	ppx2	Exopolyphosphatase (EC 3.6.1.11)	9	6	0	3	0	0.3333	54.67	ES
MB1055c	kdpE	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN KDPE	12	0	0	12	0	0.0833	109.00	NE
MB1056c	kdpD	PROBABLE SENSOR PROTEIN KDPD	29	0	0	29	0	0.4138	337.00	NE
MB1057	kdpF	Probable membrane protein kdpF	3	0	0	3	0	0.6667	4.00	NE
MB1058	kdpA	Probable Potassium-transporting ATPase A chain KDPA (Potassium-translocating ATPase A chain) (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium binding and translocating subunit A)	28	0	0	28	0	0.6071	353.82	NE
MB1059	kdpB	Probable Potassium-transporting P-type ATPase B chain KDPB (Potassium-translocating ATPase B chain) (ATP phosphohydrolase [potassium-transporting] B chain) (Potassium binding and translocating subunit B)	15	0	0	15	0	0.4667	110.71	NE
MB1060	kdpC	Probable Potassium-transporting ATPase C chain KDPC (Potassium-translocating ATPase C chain) (ATP phosphohydrolase [potassium-transporting] C chain) (Potassium binding and translocating subunit C)	10	0	0	10	0	0.6000	578.67	NE
MB1061c	trcS	TWO COMPONENT SENSOR HISTIDINE KINASE TRCS	25	0	0	25	0	0.6000	424.00	NE
MB1062c	trcR	TWO COMPONENT TRANSCRIPTIONAL REGULATOR TRCR	15	0	0	15	0	0.8000	277.92	NE
MB1063c	NA	PROBABLE TRANSPOSASE (FRAGMENT)	3	0	0	3	0	0.3333	168.00	NE
MB1064c	NA	PROBABLE TRANSPOSASE (FRAGMENT)	5	0	0	5	0	0.6000	76.00	NE
MB1065c	NA	PROBABLE IS1560 TRANSPOSASE (FRAGMENT)	5	0	0	5	0	0.4000	2799.50	NE
MB1066c	esxI	putative esat-6 like protein esxi (esat-6 like protein 1)	5	0	0	5	0	0.6000	111.33	NE
MB1067c	esxJ	esat-6 like protein esxj (esat-6 like protein 2)	3	0	0	3	0	0.3333	77.00	NE
MB1068c	PPE15	ppe family protein ppe15	24	0	0	24	0	0.6250	486.73	NE
MB1069c	PE8	pe family protein pe8	9	0	0	9	0	0.6667	231.00	NE
MB1070c	NA	probable is like-2 transposase	13	0	0	13	0	0.8462	91.45	NE
MB1071c	NA	probable is like-2 transposase	6	0	0	6	0	0.6667	138.75	NE
MB1072c	NA	Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain	15	0	0	15	0	0.6000	212.56	NE
MB1073	NA	Predicted transcriptional regulator	13	0	0	13	0	0.4615	537.67	NE
MB1074	NA	HYPOTHETICAL PROTEIN	12	0	0	12	0	0.5833	325.29	NE
MB1075c	NA	HYPOTHETICAL PROTEIN	6	0	0	6	0	0.8333	186.40	NE
MB1076	NA	probable transposase	17	0	0	17	0	0.7647	190.69	NE
MB1077c	NA	HYPOTHETICAL PROTEIN	24	0	0	24	0	0.6250	187.13	NE
MB1078	NA	PROBABLE TRANSCRIPTIONAL REPRESSOR PROTEIN	4	0	0	4	0	0.7500	219.00	NE
MB1079	NA	PROBABLE OXIDOREDUCTASE	12	0	0	12	0	0.5833	79.43	NE
MB1080c	NA	CONSERVED HYPOTHETICAL PROTEIN	8	0	0	8	0	0.7500	102.33	NE
MB1081	NA	HYPOTHETICAL PROTEIN	7	0	0	7	0	0.4286	136.67	NE
MB1082c	NA	Mobile element protein	7	0	0	7	0	0.5714	150.25	NE
MB1083	NA	probable integrase (fragment)	5	0	0	5	0	0.4000	155.50	NE
MB1084	NA	POSSIBLE INTEGRASE (FRAGMENT)	3	0	0	3	0	0.6667	120.50	NE
LEUX	NA	tRNA-Leu	3	0	0	3	0	0.3333	156.00	NE
MB1085	NA	conserved protein	23	0	0	23	0	0.6087	390.36	NE
MB1086	NA	CONSERVED HYPOTHETICAL PROTEIN	20	0	0	20	0	0.6500	420.15	NE
MB1087	fadD14	PROBABLE MEDIUM CHAIN FATTY-ACID-COA LIGASE FADD14 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)	30	0	5	25	0	0.4667	486.64	NE
MB1088	NA	Oxidoreductase	10	0	10	0	0	0.3000	4.67	GD
MB1089	NA	unknown protein	5	0	5	0	0	0.2000	4.00	GD
MB1090	NA	Glutamine amidotransferases class-II	14	0	7	7	0	0.5714	108.88	NE
MB1091	NA	Phospholipase, patatin family protein	6	0	0	6	0	0.6667	65.50	NE
MB1092c	NA	FIG00613342: Bacterial patatin-like phospholipase domain containing protein	15	0	0	15	0	0.4667	638.29	NE
MB1093c	lpqV	possible lipoprotein lpqv	7	0	0	7	0	0.7143	238.00	NE
MB1094	NA	Cysteine dioxygenase (EC 1.13.11.20)	10	0	0	10	0	0.9000	825.33	NE
MB1095	NA	Rhodanese-related sulfurtransferase, 1 domain	5	0	0	5	0	0.6000	206.33	NE
MB1096c	PE_PGRS19	pe-pgrs family protein pe_pgrs19	16	0	0	16	0	0.3750	317.50	NE
MB1097c	PE_PGRS20	pe-pgrs family protein pe_pgrs20	25	0	0	25	0	0.4400	269.45	NE
MB1098c	NA	Predicted membrane protein (DUF2319)	21	0	0	21	0	0.7619	326.38	NE
MB1099c	echA8	PROBABLE ENOYL-CoA HYDRATASE ECHA8 (ENOYL HYDRASE) (UNSATURATED ACYL-CoA HYDRATASE) (CROTONASE)	8	0	0	8	0	0.8750	168.86	NE
MB1100c	echA9	POSSIBLE ENOYL-COA HYDRATASE ECHA9 (ENOYL HYDRASE) (UNSATURATED ACYL-COA HYDRATASE) (CROTONASE)	13	0	0	13	0	0.8462	78.64	NE
MB1101	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	18	0	0	18	0	0.6111	46.18	NE
MB1102	NA	CONSERVED HYPOTHETICAL PROTEIN	19	0	0	19	0	0.6316	156.75	NE
MB1103c	fadA3	PROBABLE BETA-KETOACYL CoA THIOLASE FADA3	11	0	0	11	0	0.6364	927.71	NE
MB1104c	NA	CONSERVED EXPORTED PROTEIN	19	0	0	19	0	0.6316	292.50	NE
MB1105	lipU	possible lipase lipu	22	0	0	22	0	0.2727	768.67	NE
MB1106	cbs	Probable cystathionine beta-synthase CBS (Serine sulfhydrase) (Beta-thionase) (Hemoprotein H-450)	28	0	0	28	0	0.4643	129.92	NE
MB1107	pra	Probable Proline-rich antigen homolog pra	18	0	0	18	0	0.4444	298.75	NE
MB1108	metB	cystathionine gamma-synthase metb (cgs) (o-succinylhomoserine [thiol]-lyase)	19	0	0	19	0	0.3684	81.00	NE
MB1109c	greA	PROBABLE TRANSCRIPTION ELONGATION FACTOR GREA (Transcript cleavage factor greA)	10	0	0	10	0	0.2000	59.50	NE
MB1110c	NA	PROBABLE CONSERVED MEMBRANE PROTEIN	7	0	0	7	0	0.1429	671.00	NE
MB1111	mca	Mycothiol conjugate amidase Mca (Mycothiol S-conjugate amidase)	13	0	0	13	0	0.6154	680.38	NE
MB1112	NA	CONSERVED HYPOTHETICAL PROTEIN	4	0	0	4	0	0.5000	45.50	NE
MB1113	NA	conserved protein	27	0	0	27	0	0.5185	441.29	NE
MB1114c	NA	POSSIBLE HEMOLYSIN-LIKE PROTEIN	11	0	0	11	0	0.8182	373.78	NE
