#HMM - Genes
#command line: python3 /Users/jenniferstiens/anaconda3/envs/python38/bin/transit hmm output/A1_insertions.wig,output/C1_insertions.wig ref_seqs/Mbovis_LT708304.prot_table output/transit/hmm_pos_exp1.txt
#summary of gene calls: ES=497, GD=239, NE=3292, GA=7, N/A=10
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
MB1316	cysD	PROBABLE SULFATE ADENYLYLTRANSFERASE SUBUNIT 2 CYSD	16	14	0	2	0	0.1875	247.67	ES
MB1317	cysN	PROBABLE BIFUNCTIONAL ENZYME CYSN/CYSC: SULFATE ADENYLTRANSFERASE (SUBUNIT 1) + ADENYLYLSULFATE KINASE	35	0	0	35	0	0.4286	34.93	NE
MB1318	NA	Predicted transcriptional regulator of sulfate adenylyltransferase, Rrf2 family	13	0	0	13	0	0.3846	80.80	NE
MB1319	NA	Putative esterase	31	0	0	31	0	0.7419	307.91	NE
MB1320	NA	unknown protein	11	0	0	11	0	0.4545	18.60	NE
MB1321c	NA	Predicted membrane protein	35	0	0	35	0	0.6000	196.95	NE
MB1322	NA	HYPOTHETICAL PROTEIN	7	0	0	7	0	0.2857	24.50	NE
MB1323c	NA	CONSERVED HYPOTHETICAL SECRETED PROTEIN	3	0	0	3	0	0.6667	370.50	NE
ARGV	NA	tRNA-Arg	2	0	0	2	0	0.0000	0.00	NE
MB1324	argS	PROBABLE ARGINYL-TRNA SYNTHETASE ARGS (ARGRS) (Arginine--tRNA ligase)	34	34	0	0	0	0.0000	0.00	ES
MB1325	lysA	diaminopimelate decarboxylase lysa (dap decarboxylase)	27	27	0	0	0	0.0000	0.00	ES
MB1326	thrA	PROBABLE HOMOSERINE DEHYDROGENASE THRA	24	24	0	0	0	0.0000	0.00	ES
MB1327	thrC	threonine synthase thrc (ts)	21	21	0	0	0	0.0000	0.00	ES
MB1328	thrB	PROBABLE HOMOSERINE KINASE THRB	16	16	0	0	0	0.0000	0.00	ES
MB1329	rho	PROBABLE TRANSCRIPTION TERMINATION FACTOR RHO HOMOLOG	22	0	22	0	0	0.0455	17.00	GD
MB1330	rpmE	50s ribosomal protein l31 rpme	7	0	1	6	0	0.5714	105.50	NE
MB1331	prfA	PROBABLE PEPTIDE CHAIN RELEASE FACTOR 1 PRFA (RF-1)	14	0	14	0	0	0.0000	0.00	GD
MB1332	hemK	PROBABLE HEMK PROTEIN HOMOLOG HEMK	14	0	14	0	0	0.1429	12.00	GD
MB1333	NA	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)	11	0	1	10	0	0.6364	162.71	NE
MB1334	rfe	probable undecapaprenyl-phosphate alpha-n-acetylglucosaminyltransferase rfe (udp-glcnac transferase)	20	16	0	4	0	0.1500	723.00	ES
MB1335	NA	ATP synthase protein I	4	4	0	0	0	0.2500	3.00	ES
MB1336	atpB	PROBABLE ATP SYNTHASE A CHAIN ATPB (PROTEIN 6)	11	11	0	0	0	0.0909	1.00	ES
MB1337	atpE	PROBABLE ATP SYNTHASE C CHAIN ATPE (LIPID-BINDING PROTEIN) (DICYCLOHEXYLCARBODIIMIDE-BINDING PROTEIN)	8	8	0	0	0	0.0000	0.00	ES
MB1338	atpF	PROBABLE ATP SYNTHASE B CHAIN ATPF	4	4	0	0	0	0.0000	0.00	ES
MB1339	atpH	PROBABLE ATP SYNTHASE DELTA CHAIN ATPH	20	20	0	0	0	0.0000	0.00	ES
MB1340	atpA	PROBABLE ATP SYNTHASE ALPHA CHAIN ATPA	26	26	0	0	0	0.0000	0.00	ES
MB1341	atpG	PROBABLE ATP SYNTHASE GAMMA CHAIN ATPG	19	19	0	0	0	0.0000	0.00	ES
MB1342	atpD	PROBABLE ATP SYNTHASE BETA CHAIN ATPD	20	20	0	0	0	0.0000	0.00	ES
MB1343	atpC	PROBABLE ATP SYNTHASE EPSILON CHAIN ATPC	2	1	0	1	0	0.5000	352.00	NE
MB1344	NA	CONSERVED HYPOTHETICAL SECRETED PROTEIN	9	0	0	9	0	0.3333	402.67	NE
MB1345c	NA	NA	10	0	0	10	0	0.5000	82.60	NE
MB1346c	NA	POSSIBLE TRANSPOSASE [FIRST PART]	6	0	0	6	0	0.8333	406.00	NE
MB1347c	NA	ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17)	16	0	0	16	0	0.5000	354.00	NE
MB1348	murA	PROBABLE UDP-N-ACETYLGLUCOSAMINE 1-CARBOXYVINYLTRANSFERASE MURA	17	17	0	0	0	0.0000	0.00	ES
MB1349c	ogt	methylated-dna--protein-cysteine methyltransferase ogt (6-o-methylguanine-dna methyltransferase) (o-6-methylguanine-dna-alkyltransferase)	9	0	0	9	0	0.2222	357.50	NE
MB1350c	alkAb	PUTATIVE ADA REGULATORY PROTEIN ALKAb [SECOND PART] (Regulatory protein of adaptative response) : Methylated-DNA--protein-cysteine methyltransferase (O-6-methylguanine-DNA alkyltransferase)	12	0	0	12	0	0.6667	334.00	NE
MB1351c	alkAa	PUTATIVE ADA REGULATORY PROTEIN ALKAa [FIRST PART] (Regulatory protein of adaptative response) : Methylated-DNA--protein-cysteine methyltransferase (O-6-methylguanine-DNA alkyltransferase)	3	0	0	3	0	1.0000	23.33	NE
MB1352c	NA	POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE)	20	0	0	20	0	0.5000	217.70	NE
MB1353c	NA	POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE)	29	0	0	29	0	0.8276	274.38	NE
MB1354c	NA	POSSIBLE ADENYLATE CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLYL CYCLASE)	30	0	0	30	0	0.7000	410.52	NE
MB1355	nucS	Endonuclease NucS	12	0	0	12	0	0.7500	298.89	NE
MB1356	NA	ATP/GTP-binding protein	6	0	0	6	0	0.6667	829.25	NE
MB1357c	NA	Methylmalonyl-CoA epimerase (EC 5.1.99.1) @ Ethylmalonyl-CoA epimerase	7	0	0	7	0	0.4286	90.33	NE
MB1358	fadA4	PROBABLE ACETYL-COA ACETYLTRANSFERASE FADA4 (ACETOACETYL-COA THIOLASE)	15	0	0	15	0	0.6667	110.00	NE
MB1359	NA	POSSIBLE THIOREDOXIN	6	0	5	1	0	0.5000	82.33	GD
MB1360c	PE_PGRS24	pe-pgrs family protein pe_pgrs24	11	0	11	0	0	0.1818	58.00	GD
MB1361c	glgB	1,4-alpha-glucan branching enzyme glgb (glycogen branching enzyme)	43	43	0	0	0	0.0000	0.00	ES
MB1362c	glgE	PROBABLE GLUCANASE GLGE	39	38	0	1	0	0.0256	3.00	ES
MB1363	glgP	PROBABLE GLYCOGEN PHOSPHORYLASE GLGP	45	0	0	45	0	0.6889	367.16	NE
MB1364c	dinG	probable atp-dependent helicase ding	25	0	0	25	0	0.4400	641.82	NE
MB1365c	pncB1	nicotinic acid phosphoribosyltransferase pncB1	23	0	0	23	0	0.5652	306.08	NE
MB1366	clpS	ATP-dependent Clp protease adaptor protein ClpS	5	0	0	5	0	1.0000	289.60	NE
MB1367	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	7	0	0	7	0	0.1429	5.00	NE
MB1368	NA	PROBABLE HYDROLASE	13	0	0	13	0	0.4615	76.33	NE
MB1369	mec	possible hydrolase	12	0	0	12	0	0.7500	388.56	NE
MB1370	cysO	sulfur carrier protein cysO	5	0	0	5	0	0.8000	484.75	NE
MB1371	cysM	cysteine synthase b cysm (csase b) (o-phosphoserine sulfhydrylase b) (o-phosphoserine (thiol)-lyase b)	19	0	0	19	0	0.5789	330.45	NE
MB1372	NA	PROBABLE INTEGRAL MEMBRANE PROTEIN	13	0	0	13	0	0.9231	154.33	NE
MB1373	murI	PROBABLE GLUTAMATE RACEMASE MURI	16	0	0	16	0	0.2500	347.50	NE
MB1374	NA	Metal-dependent hydrolases of the beta-lactamase superfamily III	20	19	0	1	0	0.0500	329.00	ES
MB1375	rphA	PROBABLE RIBONUCLEASE RPHA (RNase PH) (tRNA nucleotidyltransferase)	13	0	0	13	0	0.2308	10.67	NE
MB1376	NA	Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)	6	0	0	6	0	0.5000	438.67	NE
MB1377c	NA	CONSERVED MEMBRANE PROTEIN	6	5	0	1	0	0.1667	349.00	ES
MB1378c	lprD	PROBABLE CONSERVED LIPOPROTEIN LPRD	12	12	0	0	0	0.0000	0.00	ES
MB1379	mbtl	acyl carrier protein (acp) mbtl	10	6	0	4	0	0.4000	387.75	ES
MB1380	mbtm	probable fatty acyl-amp ligase mbtm	23	0	0	23	0	0.5217	554.83	NE
MB1381	mbtn	acyl-coa dehydrogenase mbtn	15	0	0	15	0	0.4667	137.00	NE
MB1382c	mbtk	lysine n-acetyltransferase mbtk	15	0	0	15	0	0.2667	234.50	NE
LEUW	NA	tRNA-Leu	1	1	0	0	0	0.0000	0.00	ES
MB1383	irta	iron-regulated transporter irta	38	38	0	0	0	0.0526	6.00	ES
MB1384	irtb	iron-regulated transporter irtb	20	20	0	0	0	0.0000	0.00	ES
MB1385	fabG2	probable 3-oxoacyl-[acyl-carrier protein] reductase fabg2 (3-ketoacyl-acyl carrier protein reductase)	15	0	0	15	0	0.5333	102.00	NE
MB1386	NA	HYPOTHETICAL PROTEIN	10	0	0	10	0	0.4000	9.25	NE
MB1387	NA	conserved protein	6	0	0	6	0	0.1667	67.00	NE
MB1388c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	13	0	0	13	0	0.3846	205.80	NE
MB1389c	NA	Sensory box/GGDEF family protein	44	0	0	44	0	0.4091	75.67	NE
MB1390c	moeY	POSSIBLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEY	41	0	26	15	0	0.1951	80.50	GD
MB1391c	NA	HYPOTHETICAL PROTEIN	28	0	27	1	0	0.2500	87.14	GD
MB1392c	NA	Sensory box/GGDEF family protein	14	0	14	0	0	0.4286	28.33	GD
MB1393	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	74	0	0	74	0	0.5405	174.82	NE
MB1394	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	17	0	0	17	0	0.4118	226.43	NE
MB1395	NA	PROBABLE OXIDOREDUCTASE	14	0	0	14	0	0.6429	148.78	NE
MB1396c	PPE19	ppe family protein ppe19	15	0	0	15	0	0.7333	264.00	NE
MB1397c	NA	POSSIBLE MEMBRANE PROTEIN	15	0	0	15	0	0.6667	281.90	NE
MB1398c	NA	POSSIBLE MEMBRANE PROTEIN	8	0	0	8	0	0.6250	94.80	NE
MB1399c	NA	possible sigma factor regulatory protein	33	0	0	33	0	0.5455	342.33	NE
MB1400c	rsfA	anti-anti-sigma factor rsfA (anti-sigma factor antagonist) (regulator of sigma f a)	6	0	0	6	0	0.6667	291.25	NE
MB1401	NA	GTP pyrophosphokinase (EC 2.7.6.5)	19	0	0	19	0	0.5263	236.10	NE
MB1401A	NA	Conserved protein	6	0	0	6	0	0.6667	22.50	NE
MB1402c	NA	Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily	17	0	0	17	0	0.6471	244.00	NE
MB1403	lprF	probable conserved lipoprotein lprf	8	0	0	8	0	0.7500	535.33	NE
MB1404	NA	PROBABLE CONSERVED MEMBRANE PROTEIN	21	0	16	5	0	0.3333	40.14	GD
MB1405	NA	PROBABLE CONSERVED MEMBRANE PROTEIN	10	0	10	0	0	0.3000	31.00	GD
MB1406	pks18	Naringenin-chalcone synthase (EC 2.3.1.74)	18	0	12	6	0	0.4444	152.88	GD
MB1407	NA	GLYCOLIPID SULFOTRANSFERASE [FIRST PART]	16	0	0	16	0	0.8125	315.23	NE
MB1408	NA	GLYCOLIPID SULFOTRANSFERASE [SECOND PART]	12	0	0	12	0	0.8333	189.30	NE
MB1409c	NA	HYPOTHETICAL PROTEIN	14	0	0	14	0	0.8571	168.92	NE
MB1410	NA	YcaO-like protein	22	0	0	22	0	0.8182	578.06	NE
MB1411	NA	CONSERVED HYPOTHETICAL PROTEIN	17	0	0	17	0	0.6471	303.73	NE
MB1412c	NA	PUTATIVE TRANSFERASE	14	0	0	14	0	0.6429	373.00	NE
MB1413c	NA	CONSERVED 13E12 REPEAT FAMILY PROTEIN	25	0	0	25	0	0.5600	576.57	NE
MB1414	pyrR	PROBABLE PYRIMIDINE OPERON REGULATORY PROTEIN PYRR	7	0	0	7	0	0.1429	10.00	NE
MB1415	pyrB	PROBABLE ASPARTATE CARBAMOYLTRANSFERASE PYRB (ATCase) (Aspartate transcarbamylase)	13	13	0	0	0	0.0000	0.00	ES
MB1416	pyrC	PROBABLE DIHYDROOROTASE PYRC (DHOase)	11	11	0	0	0	0.0000	0.00	ES
MB1417	NA	PROBABLE EXPORT OR MEMBRANE PROTEIN	6	6	0	0	0	0.0000	0.00	ES
MB1418	carA	PROBABLE CARBAMOYL-PHOSPHATE SYNTHASE SMALL CHAIN CARA (Carbamoyl-phosphate synthetase glutamine chain)	13	13	0	0	0	0.0000	0.00	ES
MB1419	carB	PROBABLE CARBAMOYL-PHOSPHATE SYNTHASE LARGE CHAIN CARB (Carbamoyl-phosphate synthetase ammonia chain)	46	46	0	0	0	0.0000	0.00	ES
MB1420	pyrF	PROBABLE OROTIDINE 5'-PHOSPHATE DECARBOXYLASE PYRF (OMP decarboxylase) (OMPdecase)	7	5	0	2	0	0.1429	727.00	ES
MB1421	PE15	pe family protein pe15	6	0	0	6	0	0.5000	842.33	NE
MB1422	PPE20	ppe family protein ppe20	26	0	0	26	0	0.6538	269.41	NE
MB1423	mihF	PUTATIVE INTEGRATION HOST FACTOR MIHF	8	0	8	0	0	0.1250	10.00	GD
MB1424	gmk	PROBABLE GUANYLATE KINASE GMK	6	0	6	0	0	0.0000	0.00	GD
MB1425	rpoZ	PROBABLE DNA-DIRECTED RNA POLYMERASE (OMEGA CHAIN) RPOZ (TRANSCRIPTASE OMEGA CHAIN) (RNA POLYMERASE OMEGA SUBUNIT)	8	0	8	0	0	0.0000	0.00	GD
MB1426	dfp	PROBABLE DNA/PANTOTHENATE METABOLISM FLAVOPROTEIN HOMOLOG DFP	21	0	19	2	0	0.0952	698.00	GD
MB1427	metK	PROBABLE S-ADENOSYLMETHIONINE SYNTHETASE METK (MAT) (AdoMet synthetase) (Methionine adenosyltransferase)	20	19	0	1	0	0.0500	28.00	ES
MB1428c	NA	PROBABLE MONOXYGENASE	28	0	0	28	0	0.6071	243.88	NE
MB1429c	cyp132	PROBABLE CYTOCHROME P450 132 CYP132	19	0	0	19	0	0.4737	62.44	NE
MB1430	NA	transcriptional regulatory protein	18	0	0	18	0	0.5556	95.10	NE
MB1431c	PE_PGRS25	pe-pgrs family protein pe_pgrs25	10	0	0	10	0	0.3000	360.00	NE
MB1432c	vapc10	possible toxin vapc10	6	0	0	6	0	0.5000	289.67	NE
MB1433c	vapb10	possible antitoxin vapb10	4	0	0	4	0	0.7500	420.67	NE
MB1434c	nlhh	probable non lipolytic carboxylesterase nlhh	16	0	0	16	0	0.5000	349.25	NE
MB1435c	lipI	PROBABLE LIPASE LIPH	19	0	0	19	0	0.3158	255.00	NE
MB1436	NA	POSSIBLE MEMBRANE PROTEIN	9	0	5	4	0	0.5556	148.80	GD
MB1437	priA	PUTATIVE PRIMOSOMAL PROTEIN N' PRIA (Replication factor Y)	28	0	28	0	0	0.1429	76.00	GD
MB1438c	NA	PUTATIVE METHYLTRANSFERASE	16	0	2	14	0	0.4375	159.71	NE
MB1439	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	8	0	0	8	0	0.5000	75.50	NE
MB1440c	NA	PUTATIVE METHYLTRANSFERASE	12	0	0	12	0	0.9167	222.18	NE
MB1441	fmt	PROBABLE METHIONYL-TRNA FORMYLTRANSFERASE FMT	9	0	0	9	0	0.3333	188.00	NE
MB1442	fmu	PROBABLE FMU PROTEIN (SUN PROTEIN)	21	0	0	21	0	0.5238	268.18	NE
MB1443	rpe	PROBABLE RIBULOSE-PHOSPHATE 3-EPIMERASE RPE (PPE) (R5P3E) (Pentose-5-phosphate 3-epimerase)	13	0	0	13	0	0.5385	275.86	NE
MB1444	ribG	PROBABLE BIFUNCTIONAL riboflavin biosynthesis protein RIBG : Diaminohydroxyphosphoribosylaminopyrimidine deaminase (Riboflavin-specific deaminase) + 5-amino-6-(5-phosphoribosylamino) uracil reductase (HTP reductase)	15	0	0	15	0	0.1333	5.00	NE
MB1445c	NA	AMINOGLYCOSIDES/TETRACYCLINE-TRANSPORT INTEGRAL MEMBRANE PROTEIN	31	0	0	31	0	0.7742	414.08	NE
MB1446c	lprG	conserved lipoprotein lprg	9	0	0	9	0	0.6667	272.83	NE
MB1447	ribC	PROBABLE RIBOFLAVIN SYNTHASE ALPHA CHAIN RIBC (RIBE)	7	0	0	7	0	0.0000	0.00	NE
MB1448	NA	METAL-ACTIVATED PYRIDOXAL ENZYME	6	0	0	6	0	0.8333	711.40	NE
MB1449	NA	Predicted amino acid aldolase or racemase	4	0	0	4	0	0.7500	372.00	NE
MB1450	ribA2	PROBABLE RIBOFLAVIN BIOSYNTHESIS PROTEIN RIBA2 : GTP cyclohydrolase II + 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase)	15	15	0	0	0	0.0000	0.00	ES
MB1451	ribH	PROBABLE RIBOFLAVIN SYNTHASE BETA CHAIN RIBH (6,7-dimethyl-8-ribityllumazine synthase) (DMRL synthase) (Lumazine synthase)	4	4	0	0	0	0.0000	0.00	ES
MB1452	NA	POSSIBLE CONSERVED MEMBRANE PROTEIN	8	8	0	0	0	0.2500	4.00	ES
MB1453	lprH	PROBABLE LIPOPROTEIN LPRH	15	4	0	11	0	0.4000	159.33	NE
MB1454	NA	unknown protein	6	0	0	6	0	0.5000	147.33	NE
MB1455	uvrC	probable excinuclease abc (subunit c-nuclease) uvrc	29	0	0	29	0	0.3448	128.80	NE
MB1456	NA	RNase adapter protein RapZ	20	0	2	18	0	0.6500	75.62	NE
MB1457	NA	FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like	11	0	11	0	0	0.1818	6.50	GD
MB1458	whiA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIA	12	0	12	0	0	0.0833	3.00	GD
MB1459c	NA	POSSIBLE MEMBRANE PROTEIN	20	0	15	5	0	0.4000	52.12	GD
MB1460	NA	possible triacylglycerol synthase (diacylglycerol acyltransferase)	19	0	0	19	0	0.6842	346.08	NE
MB1461c	lipO	PROBABLE ESTERASE LIPO	29	0	0	29	0	0.3448	97.00	NE
MB1462c	fadD12	POSSIBLE LONG-CHAIN-FATTY-ACID--COA LIGASE FADD12 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)	20	0	0	20	0	0.2500	433.20	NE
MB1463c	NA	Lysophospholipid Acyltransferases (LPLATs) of Glycerophospholipid Biosynthesis: MGAT-like	19	0	0	19	0	0.4737	415.00	NE
MB1464	NA	Possible regulatory protein Trx	23	0	0	23	0	0.5217	323.58	NE
MB1465	PE16	pe family protein pe16	40	0	0	40	0	0.6000	140.54	NE
MB1466	NA	CONSERVED MEMBRANE PROTEIN	25	0	0	25	0	0.5200	333.00	NE
MB1467	NA	PROBABLE DEHYDROGENASE	16	0	0	16	0	0.5625	122.44	NE
MB1468	NA	POSSIBLE CONSERVED EXPORTED PROTEIN	18	0	0	18	0	0.9444	216.12	NE
MB1469	NA	HYPOTHETICAL PROTEIN	1	1	0	0	0	0.0000	0.00	ES
MB1470c	NA	Probable conserved Proline, Glycine, Valine-rich secreted protein	17	16	0	1	0	0.1765	2.33	ES
MB1471	gap	PROBABLE GLYCERALDEHYDE 3-PHOSPHATE DEHYDROGENASE GAP (GAPDH)	15	14	0	1	0	0.0667	175.00	ES
MB1472	pgk	PROBABLE PHOSPHOGLYCERATE KINASE PGK	16	7	0	9	0	0.0625	199.00	NE
MB1473	tpi	PROBABLE TRIOSEPHOSPHATE ISOMERASE TPI (TIM)	16	16	0	0	0	0.0000	0.00	ES
MB1474c	NA	unknown protein	7	0	0	7	0	0.5714	201.25	NE
MB1475	secG	probable protein-export membrane protein (translocase subunit) secg	6	0	0	6	0	0.1667	93.00	NE
MB1476c	PE_PGRS26	pe-pgrs family protein pe_pgrs26	18	0	0	18	0	0.5000	139.44	NE
MB1477	bisC	PROBABLE BIOTIN SULFOXIDE REDUCTASE BISC (BDS reductase) (BSO reductase)	38	0	0	38	0	0.6316	476.21	NE
MB1478c	NA	unknown protein	3	0	0	3	0	1.0000	740.67	NE
MB1479c	NA	unknown protein	3	0	0	3	0	0.6667	509.00	NE
MB1480c	devB	PROBABLE 6-PHOSPHOGLUCONOLACTONASE DEVB (6PGL)	10	0	0	10	0	0.2000	338.50	NE
MB1481c	opcA	PUTATIVE OXPP CYCLE PROTEIN OPCA	15	0	0	15	0	0.2000	358.00	NE
MB1482c	zwf2	PROBABLE GLUCOSE-6-PHOSPHATE 1-DEHYDROGENASE ZWF2 (G6PD)	20	4	0	16	0	0.3500	74.00	NE
MB1483c	tal	PROBABLE TRANSALDOLASE TAL	13	11	0	2	0	0.1538	11.00	ES
MB1484c	tkt	transketolase tkt (tk)	25	24	0	1	0	0.0400	460.00	ES
MB1485c	PE_PGRS27	pe-pgrs family protein pe_pgrs27	38	0	0	38	0	0.3421	598.23	NE
MB1486	ctaB	PROBABLE CYTOCHROME C OXIDASE ASSEMBLY FACTOR CTAB	16	16	0	0	0	0.0000	0.00	ES
MB1487c	PE_PGRS28	pe-pgrs family protein pe_pgrs28	22	0	0	22	0	0.6364	381.36	NE
MB1488	NA	POSSIBLE TRANSCRIPTIONAL ACTIVATOR PROTEIN	11	0	0	11	0	0.5455	437.67	NE
MB1489c	qor	PROBABLE QUINONE REDUCTASE QOR (NADPH:quinone reductase) (Zeta-crystallin homolog protein)	17	0	0	17	0	0.6471	609.36	NE
MB1490	NA	conserved protein	13	0	0	13	0	0.6923	726.11	NE
MB1491c	NA	PROBABLE UNIDENTIFIED ANTIBIOTIC-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER	15	0	0	15	0	0.1333	295.00	NE
MB1492c	NA	PROBABLE UNIDENTIFIED ANTIBIOTIC-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER	8	4	0	4	0	0.2500	126.50	NE
MB1493c	NA	PROBABLE UNIDENTIFIED ANTIBIOTIC-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER	14	11	0	3	0	0.1429	5.00	ES
MB1494c	NA	POSSIBLE CONSERVED INTEGRAL MEMBRANE PROTEIN	26	0	23	3	0	0.1538	417.25	GD
MB1495	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	9	9	0	0	0	0.0000	0.00	ES
MB1496	NA	Iron-sulfur cluster assembly protein SufB	59	59	0	0	0	0.0000	0.00	ES
MB1497	NA	Iron-sulfur cluster assembly protein SufD	14	14	0	0	0	0.0000	0.00	ES
MB1498	NA	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER	12	12	0	0	0	0.0000	0.00	ES
MB1499	csd	PROBABLE CYSTEINE DESULFURASE CSD	15	15	0	0	0	0.0000	0.00	ES
MB1500	NA	POSSIBLE NITROGEN FIXATION RELATED PROTEIN	8	8	0	0	0	0.0000	0.00	ES
MB1501	NA	PaaD-like protein (DUF59) involved in Fe-S cluster assembly	1	1	0	0	0	0.0000	0.00	ES
MB1502c	fadE15	PROBABLE ACYL-COA DEHYDROGENASE FADE15	28	0	0	28	0	0.6429	272.61	NE
MB1503c	PE_PGRS29	pe-pgrs family protein pe_pgrs29	11	0	0	11	0	0.5455	91.83	NE
MB1504	ctpD	PROBABLE CATION TRANSPORTER P-TYPE ATPASE D CTPD	21	0	0	21	0	0.4762	193.80	NE
MB1505	trxA	PROBABLE THIOREDOXIN TRXA	5	0	0	5	0	0.6000	421.33	NE
MB1506	trxB1	PROBABLE THIOREDOXIN TRXB1	3	0	0	3	0	0.6667	29.00	NE
MB1507	echA12	POSSIBLE ENOYL-CoA HYDRATASE ECHA12 (ENOYL HYDRASE) (UNSATURATED ACYL-CoA HYDRATASE) (CROTONASE)	16	0	0	16	0	0.8125	165.46	NE
MB1508	NA	PROBABLE MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER	25	0	0	25	0	0.5200	135.77	NE
MB1509	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN	4	0	0	4	0	0.5000	467.50	NE
MB1510c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN	8	0	0	8	0	0.6250	234.60	NE
MB1511c	acn	probable iron-regulated aconitate hydratase acn (citrate hydro-lyase) (aconitase)	56	55	0	1	0	0.0179	377.00	ES
MB1512	NA	POSSIBLE MEMBRANE PROTEIN	7	0	0	7	0	0.1429	1.00	NE
MB1513	ripa	peptidoglycan hydrolase	25	0	0	25	0	0.4400	355.00	NE
MB1514	NA	possible invasion protein	9	0	0	9	0	0.5556	397.60	NE
MB1515	moxR1	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR1	14	14	0	0	0	0.0000	0.00	ES
MB1516	NA	conserved protein	6	5	0	1	0	0.1667	456.00	ES
MB1517	NA	PROBABLE MEMBRANE PROTEIN	15	14	0	1	0	0.0667	1904.00	ES
MB1518c	NA	CONSERVED HYPOTHETICAL PROTEIN	15	0	0	15	0	0.4667	291.86	NE
MB1519	fabG1	3-oxoacyl-[acyl-carrier protein] reductase fabg1 (3-ketoacyl-acyl carrier protein reductase) (mycolic acid biosynthesis a protein)	13	13	0	0	0	0.0000	0.00	ES
MB1520	inhA	NADH-DEPENDENT ENOYL-[ACYL-CARRIER-PROTEIN] REDUCTASE INHA (NADH-DEPENDENT ENOYL-ACP REDUCTASE)	10	10	0	0	0	0.0000	0.00	ES
MB1521	hemZ	FERROCHELATASE HEMZ (PROTOHEME FERRO-LYASE) (HEME SYNTHETASE)	25	25	0	0	0	0.0000	0.00	ES
MB1522c	NA	CONSERVED HYPOTHETICAL PROTEIN	8	0	0	8	0	0.8750	222.71	NE
MB1523	NA	CONSERVED MEMBRANE PROTEIN	4	0	0	4	0	0.7500	139.33	NE
MB1524	NA	Protein QmcA (possibly involved in integral membrane quality control)	16	0	0	16	0	0.7500	501.67	NE
MB1525	NA	conserved protein	7	0	0	7	0	0.7143	939.60	NE
MB1526	NA	Methylmalonyl-CoA mutase large subunit, MutB (EC 5.4.99.2)	4	0	0	4	0	0.7500	14.00	NE
MB1527	NA	PROBABLE MEMBRANE PROTEIN	38	16	0	22	0	0.1842	371.00	NE
MB1528c	NA	CONSERVED MEMBRANE PROTEIN	16	0	0	16	0	0.3125	122.00	NE
MB1529	mutA	PROBABLE METHYLMALONYL-COA MUTASE SMALL SUBUNIT MUTA (MCM)	17	0	0	17	0	0.5294	202.44	NE
MB1530	mutB	PROBABLE METHYLMALONYL-COA MUTASE LARGE SUBUNIT MUTB (MCM)	32	0	0	32	0	0.5625	154.28	NE
MB1531	maze4	possible antitoxin maze4	8	0	0	8	0	0.5000	117.00	NE
MB1532	mazf4	possible toxin mazf4	6	0	0	6	0	0.5000	257.33	NE
MB1533	NA	Possible transport system kinase	9	0	0	9	0	0.6667	236.50	NE
MB1534	lipL	PROBABLE ESTERASE LIPL	17	0	0	17	0	0.4706	160.62	NE
MB1535c	NA	PROBABLE METHYLTRANSFERASE	19	0	0	19	0	0.7368	499.43	NE
MB1536c	NA	Dodecin, a flavin storage/sequestration protein	2	0	0	2	0	0.5000	1.00	NE
